1,58
1,67
1,67
1,68
1,69
1,70
1,70
1,70
1,70
1,72
1,74
1,74
1,75
1,75
1,75
1,79
1,79
1,79
1,79
1,80
1,80
1,80
1,82
1,83
1,84
1,85
1,90
1,93
1,93
2,03
